gene_id,expected_SYN,observed_SYN,observed/expected_SYN,gene_SYN,gene_length,obs_syn,exp_syn,oe_syn,mu_syn,oe_lof,oe_syn_lower,oe_syn_upper,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_SYN,posterior_distribution_mean_SYN
ENSG00000120162,50.771901041598,47.0,0.9257088869194077,MOB3B,204573,45,48.221000000000004,0.9332,2.7992000000000002e-06,0.47093,0.734,1.196,0.231,1.077,0.0002481847606555997,0.7326732673267327,1.1805180518051805,0.9454048194247339
ENSG00000147896,37.01782899272914,37.0,0.9995183674133714,IFNK,2185,39,37.486999999999995,1.0404,1.7381e-06,1.3685,0.805,1.359,0.86,1.896,0.01694179816600876,0.7688768876887689,1.314931493149315,1.0265308723036106
ENSG00000147894,74.93074197760188,85.0,1.134380866339319,C9orf72,27321,102,87.70200000000001,1.163,4.3501e-06,0.58394,0.99,1.371,0.379,0.928,0.0027426061263351223,0.9520952095209522,1.3585358535853587,1.1477265185845371
ENSG00000174482,128.72707055546104,154.0,1.1963295625037185,LINGO2,722208,166,134.64,1.233,7.0535e-06,0.132,1.086,1.402,0.053,0.416,0.0001782409922840249,1.0495049504950495,1.3675367536753675,1.2040979362844488
ENSG00000122729,165.65166004732183,169.0,1.0202131385325184,ACO1,70150,192,189.71,1.0121,1.0913e-05,0.70276,0.899,1.141,0.536,0.932,0.0023613921603324564,0.9002900290029003,1.1591159115911591,1.026249902665847
ENSG00000107201,141.5097845057296,117.0,0.8267979518777571,DDX58,71023,141,162.71,0.86659,7.9786e-06,0.8254799999999999,0.755,0.997,0.64,1.075,0.001992450114832232,0.7116711671167117,0.9640964096409641,0.8338646010391056
ENSG00000197579,196.37784209333276,211.0,1.0744593063596133,TOPORS,12010,223,201.24,1.1081,1.0142e-05,0.10589000000000001,0.993,1.238,0.051,0.242,0.016351194179294985,0.9604960496049605,1.2043204320432044,1.07955153056037
ENSG00000165264,9.18683974969503,16.0,1.7416217585085385,NDUFB6,20164,31,22.910999999999998,1.353,9.9966e-07,0.88786,1.015,1.793,0.483,1.668,0.000455606018136036,1.1157115711571157,1.9587958795879588,1.593352722111944
ENSG00000122728,336.6053896333575,355.0,1.0546474029624973,TAF1L,6216,373,346.12,1.0777,1.8229e-05,0.1805,0.989,1.174,0.108,0.315,0.054151446208712595,0.9670967096709672,1.1515151515151516,1.0576182407173211
ENSG00000188133,65.01763156354622,55.0,0.8459243850838323,TMEM215,3901,53,64.275,0.82458,4.1433e-06,0.7185600000000001,0.66,1.037,0.351,1.576,0.0166669140127009,0.6810681068106811,1.058905890589059,0.8613048284488939
ENSG00000137074,65.9447425131404,64.0,0.9705095138895586,APTX,52563,64,65.904,0.9711,3.3329000000000003e-06,0.8558899999999999,0.793,1.196,0.578,1.3,0.001254584831785484,0.7934793479347935,1.194919491949195,0.9856737250032759
ENSG00000086061,52.61941070703256,51.0,0.969224081279646,DNAJA1,14697,73,73.319,0.99565,3.8732e-06,0.27462,0.823,1.21,0.149,0.542,0.003580282418659084,0.774077407740774,1.223922392239224,0.9882284715980986
ENSG00000122692,67.10422312389149,64.0,0.9537402717834867,SMU1,34904,85,97.06200000000001,0.8757299999999999,4.827e-06,0.0,0.734,1.049,0.0,0.108,0.0019225367615141957,0.7798779877987799,1.1743174317431744,0.9686424635178567
ENSG00000086062,59.79173185066724,64.0,1.0703821083464033,B4GALT1,63275,100,94.17299999999999,1.0619,4.9933999999999995e-06,0.33481,0.902,1.254,0.174,0.704,0.0009449503255735636,0.8752875287528753,1.317931793179318,1.087106811691487
ENSG00000122711,14.192603498222157,8.0,0.5636738883744709,SPINK4,30203,14,18.621,0.75183,1.0625e-06,0.25395999999999996,0.496,1.175,0.089,1.186,0.00046990707870814676,0.33083308330833083,1.0171017101710171,0.6341233004045478
ENSG00000107262,36.935451451336064,33.0,0.8934505658737871,BAG1,16944,72,71.558,1.0062,3.5112e-06,0.6854600000000001,0.831,1.224,0.422,1.163,0.0021798543113394748,0.6770677067706771,1.1947194719471947,0.920524738474591
ENSG00000086065,34.83121778805349,39.0,1.119685227123363,CHMP5,17038,44,40.199,1.0946,1.831e-06,0.40911,0.859,1.407,0.223,0.807,0.0020443254952490606,0.8668866886688669,1.4623462346234624,1.1483540128366703
ENSG00000086102,205.02277707176935,192.0,0.9364813155993362,NFX1,80647,206,218.51,0.9427399999999999,1.2027e-05,0.31112,0.841,1.058,0.216,0.457,0.0025422244729719564,0.8326832683268327,1.0555055505550555,0.941358822451416
ENSG00000165269,20.79826508945215,18.0,0.8654568024103466,AQP7,17879,85,83.679,1.0158,5.3649e-06,1.6841,0.851,1.217,1.131,1.953,0.0011632789915236954,0.5982598259825983,1.2833283328332834,0.9135004025750532
ENSG00000165272,59.70032469972641,53.0,0.8877673658656481,AQP3,6458,68,78.602,0.8651200000000001,5.1297e-06,0.28148,0.711,1.059,0.138,0.644,0.009244398374067266,0.7120712071207121,1.1161116111611162,0.9045176935156383
ENSG00000165271,256.2188538044655,253.0,0.9874370923268513,NOL6,12490,269,279.54,0.96229,1.5957e-05,0.08632999999999999,0.87,1.065,0.044,0.182,0.020513919439909167,0.8912891289128914,1.095909590959096,0.9913400057352577
ENSG00000230453,2.3308490853180808,0.0,0.0,ANKRD18B,48616,143,154.63,0.92476,7.5987e-06,0.57752,0.806,1.062,0.412,0.825,4.794407366542045e-05,0.021602160216021602,1.2143214321432143,0.40985414935990183
ENSG00000107341,46.39829961968324,43.0,0.9267581000265448,UBE2R2,102838,53,54.733999999999995,0.96831,3.2802e-06,0.0,0.776,1.217,0.0,0.255,0.0004511785489768689,0.7260726072607261,1.1951195119511953,0.9483106073485548
ENSG00000137073,229.00481939226555,234.0,1.021812556700731,UBAP2,127257,259,249.01,1.0401,1.4559e-05,0.36412,0.939,1.153,0.261,0.516,0.0017995459534034712,0.9186918691869187,1.1387138713871388,1.026179277028512
ENSG00000198876,97.99127816295801,90.0,0.9184490873803214,DCAF12,41013,91,101.01,0.9009,5.3407e-06,0.53971,0.759,1.072,0.35,0.858,0.002389273600150148,0.7744774477447744,1.0943094309430943,0.9286540772401026
ENSG00000165006,79.00475756663194,86.0,1.0885420403634343,UBAP1,73519,107,108.47,0.9864200000000001,5.8359e-06,0.1204,0.842,1.158,0.048,0.379,0.001074616868654796,0.9144914491449145,1.3023302330233024,1.1011995057095678
ENSG00000186638,239.56349275077213,235.0,0.980950800564927,KIF24,76820,277,277.25,0.9990899999999999,1.4730999999999998e-05,0.66759,0.905,1.104,0.509,0.885,0.0031185042013899002,0.8820882088208821,1.092909290929093,0.9851250592907352
ENSG00000164978,25.682727880400314,22.0,0.8566068255073958,NUDT2,14206,33,31.734,1.0399,1.6404e-06,0.6453800000000001,0.787,1.39,0.316,1.45,0.001807878915979186,0.6120612061206121,1.2231223122312231,0.8955397264544912
ENSG00000164976,156.47948942247663,153.0,0.9777639265355575,KIAA1161,10184,248,248.56,0.99774,2.2040999999999998e-05,0.9035799999999999,0.899,1.108,0.624,1.34,0.015365228733550337,0.8574857485748575,1.1181118111811181,0.9841545404344827
ENSG00000164972,50.70739113486507,37.0,0.7296766639323271,C9orf24,18814,54,61.644,0.876,2.8481e-06,0.68687,0.703,1.099,0.431,1.137,0.0026951945963040857,0.5612561256125613,0.9598959895989599,0.7493976548491968
ENSG00000164970,35.85176129954112,35.0,0.9762421351513344,FAM219A,60387,41,48.645,0.8428399999999999,3.2544e-06,0.2967,0.656,1.094,0.134,0.767,0.0005936999900564876,0.7456745674567457,1.2943294329432944,1.0041335387444503
ENSG00000122735,144.43574443742622,157.0,1.08698854713223,DNAI1,63571,170,144.82,1.1738,9.0137e-06,0.49428999999999995,1.035,1.333,0.344,0.725,0.0022720382633185923,0.954895489548955,1.240924092409241,1.0939120410630085
ENSG00000168913,20.714939603649952,19.0,0.917212425598973,ENHO,2002,20,21.87,0.91451,1.4232e-06,0.78112,0.642,1.329,0.231,1.864,0.01034712267914583,0.6398639863986398,1.3457345734573458,0.9653972898858163
ENSG00000122756,66.20176614723958,67.0,1.0120575914996748,CNTFR,38692,98,103.72,0.94483,7.585700000000001e-06,0.10770999999999999,0.801,1.118,0.043,0.339,0.0017109936459019845,0.8312831283128314,1.2403240324032403,1.0271629284334067
ENSG00000164967,32.617449728848044,33.0,1.0117283930635943,RPP25L,1619,38,41.522,0.9151799999999999,2.1415e-06,0.0,0.705,1.2,0.0,0.811,0.020146664440301446,0.7666766676667667,1.3527352735273528,1.0423787316918882
ENSG00000137100,33.80959864870236,39.0,1.1535185733858704,DCTN3,6968,45,42.506,1.0587,2.2622e-06,0.93548,0.833,1.357,0.588,1.537,0.004852123801478525,0.8930893089308931,1.5063506350635063,1.18299666566244
ENSG00000205143,34.052260102116726,27.0,0.7928989124079212,ARID3C,6729,72,102.15,0.7048300000000001,5.991e-06,0.89791,0.582,0.858,0.592,1.402,0.005060523124107107,0.5844584458445845,1.0935093509350935,0.8222655236051071
ENSG00000147955,33.222170287451874,33.0,0.9933125895891338,SIGMAR1,3088,52,58.383,0.89066,3.2809e-06,0.28468000000000004,0.712,1.122,0.129,0.736,0.010758474834019389,0.7528752875287529,1.3281328132813282,1.0234085416932024
ENSG00000213930,78.49634478805585,77.0,0.9809373953386484,GALT,12903,75,80.426,0.9325399999999999,4.4378e-06,0.5433899999999999,0.773,1.13,0.353,0.864,0.006083573183605042,0.8160816081608161,1.1857185718571857,0.9936768420302639
ENSG00000137070,95.14973354341923,85.0,0.8933288285165019,IL11RA,11191,95,96.51100000000001,0.98434,5.3911e-06,1.1292,0.833,1.167,0.84,1.538,0.00850234416436594,0.7496749674967497,1.06990699069907,0.9038385794402255
ENSG00000213927,24.62771996698207,22.0,0.8933023450605656,CCL27,2169,23,24.041,0.9567,1.0463e-06,0.69991,0.687,1.355,0.315,1.654,0.011354412156284957,0.6382638263826382,1.2755275527552756,0.9338946283961933
ENSG00000172724,19.93754601450278,12.0,0.6018794886427384,CCL19,1711,10,21.526,0.46456000000000003,9.9118e-07,0.24011999999999997,0.286,0.788,0.084,1.127,0.011652569266220209,0.3856385638563857,0.9750975097509751,0.6520357883586997
ENSG00000137077,28.027028515579268,31.0,1.1060751582269295,CCL21,1120,28,28.424,0.98508,1.3128e-06,0.47108999999999995,0.729,1.351,0.213,1.212,0.025024132603195776,0.8312831283128314,1.4923492349234924,1.141577820206792
ENSG00000122733,85.25519296157346,85.0,0.9970067165094744,KIAA1045,25058,95,97.42,0.97516,5.643099999999999e-06,0.28444,0.825,1.156,0.155,0.561,0.0034023143491728573,0.8366836683668367,1.1941194119411942,1.0087362072916253
ENSG00000137094,87.42824790231144,74.0,0.8464083608616338,DNAJB5,9260,83,99.721,0.8323200000000001,6.022799999999999e-06,0.25655,0.696,0.999,0.125,0.587,0.00944149545381333,0.7016701670167017,1.027102710271027,0.8578463116840883
ENSG00000174038,244.68494056970218,225.0,0.9195498483728931,C9orf131,4897,232,217.54,1.0665,1.1435999999999999e-05,0.9774200000000001,0.957,1.189,0.719,1.348,0.04996629376550994,0.8248824882488249,1.026902690269027,0.9236367365878838
ENSG00000165280,177.9558150736507,177.0,0.9946289191322288,VCP,17186,178,159.43,1.1165,8.9104e-06,0.026683,0.987,1.264,0.008,0.127,0.010354696559621245,0.8802880288028803,1.1267126712671267,1.0002482915567048
ENSG00000221829,146.77640669631376,129.0,0.8788878465113684,FANCG,6182,138,138.09,0.9993700000000001,7.3967e-06,0.78093,0.869,1.151,0.568,1.091,0.02374254394958165,0.7618761876187619,1.0173017301730174,0.8857009305928518
ENSG00000165282,246.6900246393692,256.0,1.0377395696248393,PIGO,7907,275,255.81,1.075,1.3702999999999999e-05,0.57326,0.973,1.188,0.411,0.812,0.031198940766329734,0.9372937293729373,1.150915091509151,1.0417932398186864
ENSG00000165283,88.57719780866913,89.0,1.0047732622140988,STOML2,3267,90,84.37899999999999,1.0666,4.9126999999999996e-06,0.38597,0.898,1.271,0.226,0.696,0.02711270211468293,0.8464846484648465,1.1983198319831985,1.016062849429811
ENSG00000005238,57.88660720594719,53.0,0.9155831125399737,FAM214B,12230,112,124.6,0.89885,6.5187e-06,0.16193,0.77,1.052,0.073,0.419,0.0047331649391616675,0.7342734273427343,1.151115111511151,0.9328582655491788
ENSG00000198722,337.5746643830843,317.0,0.9390515149568929,UNC13B,243337,311,341.48,0.91075,1.9423e-05,0.45742,0.829,1.0,0.359,0.586,0.0013872722371981421,0.8568856885688569,1.0305030503050305,0.9420138225750533
ENSG00000198853,304.2822483946022,303.0,0.9957859901411686,RUSC2,71772,354,354.93,0.9973799999999999,1.9824000000000002e-05,0.14012,0.914,1.089,0.081,0.253,0.004239567636328961,0.9066906690669068,1.095109510951095,0.9990724125508754
ENSG00000215187,36.69122047474243,34.0,0.9266521952684834,FAM166B,2069,48,54.397,0.88239,2.8064999999999997e-06,1.1454,0.699,1.122,0.742,1.753,0.017733794332886625,0.7050705070507051,1.2337233723372338,0.9539064258033966
ENSG00000107140,149.36622225035956,129.0,0.8636490771238574,TESK1,4672,147,160.19,0.91765,9.4054e-06,0.10768,0.802,1.052,0.048,0.278,0.031970509899477646,0.7486748674867487,0.9994999499949996,0.8703440312100889
ENSG00000137101,76.24642126578863,72.0,0.9443066153756128,CD72,37278,74,81.029,0.9132600000000001,4.656e-06,0.31748000000000004,0.756,1.108,0.18,0.596,0.0020453463508178717,0.7808780878087809,1.148914891489149,0.9574219850333059
ENSG00000137078,30.906416317928443,35.0,1.1324509331642219,SIT1,1646,48,49.367,0.97231,2.9420999999999997e-06,0.60251,0.77,1.237,0.329,1.188,0.01877668063057621,0.8648864886488649,1.5011501150115012,1.1646720627356912
ENSG00000159884,39.72528354017329,36.0,0.9062238653021573,CCDC107,3208,62,64.556,0.9604,3.6457e-06,1.0946,0.782,1.187,0.699,1.718,0.012383193123495414,0.6946694669466947,1.1967196719671969,0.9313967079755716
ENSG00000137135,53.70287469267468,60.0,1.1172586261603659,ARHGEF39,16992,66,73.619,0.89651,3.4373e-06,0.8522200000000001,0.734,1.1,0.582,1.278,0.0031604799136461087,0.9076907690769077,1.3851385138513852,1.135879209010383
ENSG00000107159,110.54568595340477,103.0,0.9317414706116592,CA9,7304,108,113.44,0.95206,5.9669e-06,0.7286,0.814,1.117,0.498,1.093,0.01513495152702694,0.7942794279427943,1.0975097509750975,0.9407875043069182
ENSG00000198467,64.62691697462373,61.0,0.9438791583381911,TPM2,9029,68,66.077,1.0291,4.4845e-06,0.47398,0.845,1.259,0.285,0.827,0.007157704837149599,0.7680768076807681,1.1681168116811682,0.9593525871452988
ENSG00000137076,553.6632593429101,503.0,0.9084944531030694,TLN1,35448,535,579.94,0.9225,3.3674e-05,0.075712,0.859,0.991,0.046,0.128,0.015619026724862055,0.8446844684468447,0.9780978097809782,0.9103006050973101
ENSG00000107175,80.06436943978765,75.0,0.9367462770865096,CREB3,4670,81,77.987,1.0386,3.5968e-06,0.59523,0.867,1.249,0.366,1.01,0.017144404590960952,0.7774777477747775,1.1351135113511353,0.9492362274476132
ENSG00000070610,200.19776530298626,179.0,0.8941158745158577,GBA2,13121,184,200.98,0.91551,1.0525e-05,0.71945,0.811,1.035,0.556,0.94,0.015257813070877696,0.7918791879187919,1.012101210121012,0.8991109352673431
ENSG00000107185,76.9996121795208,78.0,1.0129921150530843,RGP1,9370,91,91.994,0.98919,5.0138999999999995e-06,0.7407199999999999,0.834,1.178,0.5,1.125,0.008217674725669241,0.8436843684368437,1.2229222922292229,1.0259791934414102
ENSG00000215183,29.595405710390693,25.0,0.8447257065721763,MSMP,3624,28,30.344,0.92275,1.5416999999999998e-06,0.42449,0.683,1.265,0.192,1.095,0.00816650267946763,0.6156615661566157,1.1797179717971797,0.8785142222357084
ENSG00000159899,239.22314679720122,227.0,0.9489048323255974,NPR2,17579,223,231.93,0.9615100000000001,1.3762e-05,0.33348,0.861,1.074,0.23,0.495,0.013608461618817977,0.8516851685168517,1.0593059305930594,0.9530850298248293
ENSG00000137098,74.33830543241679,81.0,1.0896132152708211,SPAG8,4228,106,107.69,0.98431,5.8347e-06,0.86174,0.84,1.157,0.605,1.252,0.017582380660458086,0.9106910691069107,1.3107310731073107,1.1030652294450938
ENSG00000137133,26.863118709620657,19.0,0.7072894329724795,HINT2,2395,29,32.434,0.8941100000000001,1.541e-06,1.0022,0.665,1.219,0.585,1.718,0.011216333490447039,0.49344934493449344,1.037903790379038,0.7445151356207768
ENSG00000204930,55.21273493088905,58.0,1.0504822858820493,FAM221B,12357,69,81.02600000000001,0.8515799999999999,4.0807e-06,0.81183,0.7,1.04,0.535,1.269,0.004468134250294493,0.8504850485048505,1.3073307330733073,1.068594019947785
ENSG00000137103,105.59040954191975,113.0,1.070172949325844,TMEM8B,40397,130,131.63,0.9876,8.5829e-06,0.58623,0.856,1.142,0.375,0.95,0.0026138180939653875,0.918891889188919,1.2511251125112512,1.0796435063994407
ENSG00000168828,87.76700441419663,85.0,0.9684732954865546,OR13J1,1087,90,89.681,1.0036,5.7792e-06,1.3039,0.845,1.196,0.713,1.899,0.08074241436448633,0.8128812881288129,1.15991599159916,0.9798670989628426
ENSG00000196196,15.031607853592158,12.0,0.7983177925395597,HRCT1,950,35,32.75,1.0687,1.932e-06,,0.815,1.417,,,0.015822745109044377,0.5114511451145115,1.292929292929293,0.8646445058841481
ENSG00000122707,163.10857660427493,172.0,1.0545122983771538,RECK,88019,184,186.71,0.9855,1.0217e-05,0.48097,0.873,1.114,0.35,0.672,0.0018531064497923737,0.9314931493149315,1.1967196719671969,1.0606431838328352
ENSG00000122694,42.074520703238974,43.0,1.0219961934513442,GLIPR2,27179,42,41.455,1.0131,3.0048e-06,0.86908,0.79,1.31,0.492,1.593,0.0015480525664387569,0.8006800680068007,1.317931793179318,1.0457629835889746
ENSG00000185972,141.9809659474052,156.0,1.0987388271311518,CCIN,1941,153,141.82,1.0789,8.4199e-06,0.28622,0.945,1.234,0.14,0.655,0.07314835958135249,0.9646964696469648,1.254925492549255,1.1057820247409669
ENSG00000122705,28.74381863832751,31.0,1.0784927496955488,CLTA,113926,53,53.928999999999995,0.98277,3.0132e-06,0.068077,0.787,1.235,0.023,0.323,0.00025230253531527056,0.8104810481048105,1.4553455345534554,1.1131904236830852
ENSG00000159921,145.48608916257945,125.0,0.8591886737728828,GNE,62616,128,152.99,0.83667,8.4622e-06,0.8422700000000001,0.724,0.969,0.62,1.162,0.0023234650754212893,0.7432743274327434,0.9966996699669968,0.8660621831630657
ENSG00000137075,97.16914207577075,81.0,0.8335979743120265,RNF38,151153,95,98.07600000000001,0.96864,4.761e-06,0.030650999999999998,0.82,1.149,0.01,0.145,0.0006428528846650133,0.6966696669666967,1.002900290029003,0.8438893073282244
ENSG00000165304,98.7362613551933,102.0,1.033055116732299,MELK,104820,124,119.15,1.0407,5.7396e-06,0.94268,0.899,1.208,0.716,1.255,0.0009419601350428669,0.8800880088008801,1.2177217721772178,1.043183108072762
ENSG00000196092,82.59859504038185,79.0,0.9564327330431889,PAX5,200832,112,105.87,1.0579,7.3199e-06,0.0,0.907,1.238,0.0,0.165,0.0004112820419075738,0.7974797479747975,1.1533153315331532,0.9685394764993648
ENSG00000147905,102.63997345040151,91.0,0.8865941498316319,ZCCHC7,237611,92,102.12,0.90094,5.2316e-06,0.61442,0.76,1.071,0.424,0.911,0.0004319664218003439,0.7482748274827483,1.0553055305530554,0.8963369426869245
ENSG00000137106,79.7900674066998,77.0,0.9650323969213049,GRHPR,14325,92,86.851,1.0593,5.8595e-06,0.71895,0.894,1.26,0.46,1.165,0.005569987253521801,0.802880288028803,1.1665166516651666,0.9775652851927206
ENSG00000168795,137.20668338863305,138.0,1.00578190939227,ZBTB5,27286,150,143.15,1.0478,8.1756e-06,0.18675,0.917,1.2,0.084,0.483,0.005028464538174634,0.8760876087608761,1.1585158515851586,1.0130701840980108
ENSG00000137054,69.80396221287116,60.0,0.8595500613135195,POLR1E,17763,72,90.79899999999999,0.79296,5.1296e-06,0.58675,0.655,0.965,0.387,0.917,0.0039297394704087794,0.6982698269826982,1.0657065706570656,0.8738758956687174
ENSG00000147912,193.6991482038104,179.0,0.924113511390644,FBXO10,77983,200,236.1,0.84711,1.458e-05,0.42695,0.754,0.952,0.288,0.648,0.002483863767793114,0.8182818281828184,1.046104610461046,0.9292761567056755
ENSG00000175768,9.858055561809323,12.0,1.2172785925947398,TOMM5,9997,26,25.099,1.0359,1.1426e-06,0.0,0.758,1.437,0.0,1.375,0.0009861013865969115,0.7744774477447744,1.8247824782478248,1.2774633943775702
ENSG00000070601,373.04801471120805,355.0,0.9516201293145072,FRMPD1,95905,367,364.99,1.0055,2.2077e-05,0.4835,0.922,1.096,0.361,0.656,0.0038897660675794596,0.8726872687268727,1.0389038903890389,0.9543007493970834
ENSG00000165275,52.10186683310826,52.0,0.9980448525302451,TRMT10B,25166,61,58.809,1.0372,3.0735000000000003e-06,0.61952,0.843,1.284,0.389,1.025,0.002070327697413505,0.7988798879887989,1.2575257525752577,1.017238011073708
ENSG00000107371,36.45390259422624,51.0,1.3990271650113435,EXOSC3,34460,87,59.19,1.4699,2.7338999999999998e-06,0.64599,1.235,1.754,0.366,1.213,0.0010578613637326245,1.117111711171117,1.757975797579758,1.423641857461914
ENSG00000122741,58.35598956848285,52.0,0.8910824815844505,DCAF10,67165,112,113.99,0.98255,5.677000000000001e-06,0.17423,0.842,1.15,0.085,0.399,0.0008688452254668778,0.7132713271327132,1.1227122712271227,0.9082186831376918
