gene_id,expected_MIS,observed_MIS,observed/expected_MIS,gene_MIS,gene_length_MIS,obs_mis,exp_mis,oe_mis,mu_mis,oe_lof,oe_mis_lower,oe_mis_upper,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_MIS,posterior_distribution_mean_MIS
ENSG00000107736,1329.207142990049,1151.0,0.8659297432082915,CDH23,419012,662,715.2,0.92561,4.7078999999999994e-05,0.38238,0.868,0.987,0.263,0.567,0.0031722412317309505,0.8250825082508251,0.9090909090909092,0.8666820713952672
ENSG00000107738,97.62815857788954,75.0,0.7682209834999973,C10orf54,25940,160,187.62,0.8527899999999999,1.1572e-05,0.14848,0.749,0.972,0.06,0.467,0.0037636144401653636,0.6376637663766377,0.9308930893089309,0.778463929946664
ENSG00000197746,252.34484152212693,234.0,0.9273024904671239,PSAP,35072,314,288.91,1.0868,1.7638e-05,0.11027,0.99,1.193,0.049,0.285,0.007195051366392762,0.8336833683368338,1.0333033303330332,0.9312653216229663
ENSG00000122863,119.48907725857013,97.0,0.8117896817471896,CHST3,49200,287,326.99,0.8777,2.5753000000000002e-05,0.40294,0.796,0.968,0.22,0.795,0.002428639781678255,0.6888688868886889,0.9610961096109611,0.8201586475383978
ENSG00000107742,120.64059014802005,110.0,0.9117992531786808,SPOCK2,29998,199,249.04,0.79908,1.458e-05,0.24051999999999998,0.711,0.899,0.131,0.475,0.004021621113008202,0.7812781278127813,1.0683068306830683,0.9200883372984869
ENSG00000138303,145.7911278112757,118.0,0.8093770983975729,ASCC1,120615,173,206.94,0.83601,1.0656e-05,0.9221299999999999,0.738,0.948,0.658,1.317,0.0012087313170938581,0.6972697269726973,0.9430943094309431,0.8162362263500944
ENSG00000166295,39.76179042436718,24.0,0.6035945500404857,ANAPC16,19832,43,60.707,0.70832,3.3252e-06,0.5617800000000001,0.554,0.913,0.254,1.42,0.002004930941123799,0.43724372437243725,0.8488848884888489,0.6287443229584568
ENSG00000168209,99.71284897425318,91.0,0.9126205994123895,DDIT4,2117,130,133.41,0.9744299999999999,6.6038e-06,0.6490600000000001,0.844,1.127,0.354,1.278,0.047101015103567866,0.7702770277027703,1.0863086308630863,0.9226493972081301
ENSG00000148719,214.52687104966168,181.0,0.843717148879217,DNAJB12,22401,238,264.53,0.8997,1.5317e-05,0.21568,0.809,1.002,0.105,0.494,0.0095766649278899,0.7476747674767477,0.9544954495449546,0.848378569591257
ENSG00000107745,97.02969110583585,70.0,0.7214286596424077,MICU1,258802,174,247.17,0.70396,1.3011e-05,0.8962600000000001,0.621,0.798,0.635,1.291,0.0003749186293221685,0.5950595059505951,0.8802880288028803,0.7317347833515848
ENSG00000156026,113.61379959154783,66.0,0.5809153486396559,MCU,195564,104,171.3,0.6071300000000001,9.2613e-06,0.15733,0.517,0.715,0.071,0.407,0.0005809545703276054,0.4764476447644765,0.7130713071307131,0.5897170963463173
ENSG00000138315,196.01408949415503,150.0,0.7652511122394233,OIT3,39453,291,341.13,0.8530399999999999,2.0683000000000002e-05,0.78799,0.774,0.94,0.549,1.156,0.004968293653059464,0.6702670267026702,0.8762876287628764,0.7703527863210194
ENSG00000138308,76.87365588406962,67.0,0.8715599541804058,PLA2G12B,19609,95,114.73,0.82805,6.808e-06,0.604,0.7,0.982,0.33,1.191,0.003920325150903648,0.7158715871587159,1.068106810681068,0.8845683117054836
ENSG00000122884,215.7826330039138,137.0,0.6348981755056958,P4HA1,89758,195,291.81,0.66823,1.5352e-05,0.16349,0.594,0.752,0.084,0.344,0.0024040490318847766,0.5526552655265526,0.7316731673167317,0.6395324687575621
ENSG00000166321,121.41745329478856,108.0,0.8894932076839693,NUDT13,21370,168,187.76,0.8947799999999999,9.4366e-06,0.93024,0.788,1.017,0.642,1.379,0.005681677739578313,0.761076107610761,1.0437043704370437,0.8977292559032654
ENSG00000122882,217.07364607831084,196.0,0.9029193711027069,ECD,38901,320,339.96,0.9412799999999999,1.6628e-05,0.66328,0.858,1.033,0.479,0.933,0.005580155936307829,0.8038803880388039,1.0165016501650166,0.9075261025879248
ENSG00000213551,60.08383581506231,63.0,1.0485349203388683,DNAJC9,65501,135,139.01,0.9711700000000001,6.447e-06,0.43915,0.844,1.12,0.239,0.867,0.0009172964659327691,0.8560856085608561,1.2933293329332933,1.0651783248379583
ENSG00000182180,62.7053313590505,71.0,1.132280118152223,MRPS16,5942,94,80.133,1.173,4.9008e-06,0.55273,0.992,1.392,0.223,1.592,0.010552899925791063,0.9350935093509352,1.3795379537953796,1.1482276483963059
ENSG00000156042,374.4789427441983,297.0,0.7931020041435997,TTC18,105101,428,570.3,0.75049,2.7344e-05,0.38185,0.693,0.813,0.276,0.537,0.0035630388173680397,0.7214721472147215,0.8730873087308731,0.7957723812619284
ENSG00000138279,166.48162394651638,153.0,0.9190203481505714,ANXA7,38976,256,274.76,0.93174,1.4520999999999999e-05,0.63772,0.841,1.033,0.444,0.936,0.004271388134916779,0.8058805880588059,1.050905090509051,0.9250270170927319
ENSG00000166343,194.25541555583098,172.0,0.8854322002187138,MSS51,9981,236,261.03,0.9041,1.3747e-05,0.92014,0.812,1.007,0.629,1.38,0.01946252034423715,0.7822782278227823,1.0049004900490048,0.8905800618478924
ENSG00000107758,192.87734052174022,65.0,0.33700174330573324,PPP3CB,59597,100,277.95,0.35977,1.3842e-05,0.0,0.305,0.425,0.0,0.098,0.003236359892641244,0.27602760276027605,0.41424142414241427,0.3421863855104368
ENSG00000166348,635.6241913155034,522.0,0.8212399828893485,USP54,128416,729,910.47,0.80069,4.7677e-05,0.40926999999999997,0.753,0.851,0.308,0.55,0.004949727380665208,0.7644764476447645,0.8828882888288829,0.8228132395615502
ENSG00000177791,138.3825060466642,137.0,0.9900095316513635,MYOZ1,10104,170,171.66,0.9903299999999999,8.9466e-06,0.69452,0.873,1.125,0.418,1.212,0.013695814137635015,0.8618861886188619,1.140914091409141,0.9972358785977237
ENSG00000166317,203.76148876403695,172.0,0.8441241818721795,SYNPO2L,18923,474,562.15,0.84319,3.1171e-05,0.64166,0.781,0.91,0.45,0.932,0.010767927324633353,0.7456745674567457,0.9578957895789579,0.8490318806039945
ENSG00000176986,417.5586224973806,339.0,0.8118620517820263,SEC24C,27800,517,621.98,0.8312200000000001,3.4616e-05,0.076008,0.773,0.894,0.036,0.174,0.015020094334438152,0.7430743074307431,0.8882888288828883,0.8142569250911178
ENSG00000196968,135.0975781769769,119.0,0.880844805701186,FUT11,7961,307,273.01,1.1245,1.2963e-05,0.7027800000000001,1.024,1.236,0.441,1.163,0.016969925659713215,0.7592759275927593,1.0257025702570257,0.8882468628919524
ENSG00000172586,49.24696653516666,41.0,0.8325385883559426,CHCHD1,1606,53,70.218,0.75479,3.1763e-06,1.2857,0.604,0.949,0.705,1.895,0.030664362724263178,0.6484648464846485,1.0803080308030804,0.8528444075304592
ENSG00000214655,584.7527277710827,284.0,0.4856753744142934,ZSWIM8,16212,612,1089.8,0.56157,6.5594e-05,0.063091,0.525,0.6,0.032,0.133,0.03606912951955852,0.44084408440844086,0.5358535853585359,0.48738549897209016
ENSG00000166507,393.5297870122093,294.0,0.7470844894159908,NDST2,9921,437,538.55,0.8114399999999999,3.4223e-05,0.24681999999999998,0.749,0.878,0.151,0.419,0.039666342809415306,0.6792679267926793,0.8228822882288229,0.7496255931214875
ENSG00000148660,245.23974304024588,104.0,0.4240748204622476,CAMK2G,62085,145,343.32,0.42233999999999994,2.1138000000000003e-05,0.10544,0.368,0.485,0.051,0.241,0.0039500643157001835,0.36183618361836184,0.49904990499049906,0.4281524629666922
ENSG00000122861,167.81985424131958,157.0,0.9355269715241143,PLAU,8321,227,256.97,0.88336,1.4877e-05,0.53666,0.792,0.986,0.348,0.853,0.020168231491565866,0.8216821682168217,1.067906790679068,0.9414857420433763
ENSG00000035403,454.8778910392401,322.0,0.7078822830108105,VCL,122047,443,635.05,0.69758,3.8385e-05,0.25351999999999997,0.644,0.755,0.166,0.396,0.003727071464593477,0.6464646464646465,0.7762776277627763,0.7100806751940739
ENSG00000185009,154.21508244010823,117.0,0.7586806565787022,AP3M1,29298,180,232.88,0.7729199999999999,1.2281e-05,0.32645,0.684,0.875,0.178,0.644,0.00526367268892444,0.6530653065306531,0.8846884688468847,0.7651651066349303
ENSG00000156110,118.49737406987752,91.0,0.7679495070189285,ADK,558102,129,186.9,0.69022,8.784e-06,0.45711999999999997,0.597,0.799,0.275,0.798,0.00021232207386799818,0.6482648264826483,0.9140914091409141,0.776388512590565
ENSG00000156650,826.7618900198831,585.0,0.7075797845325588,KAT6B,207041,834,1104.0,0.75545,6.295e-05,0.060836,0.713,0.8,0.031,0.128,0.0039932278631762946,0.6612661266126613,0.7576757675767577,0.7087893226257769
ENSG00000188716,121.34277485688236,106.0,0.8735583978940783,DUPD1,20679,133,153.71,0.8652799999999999,1.0794e-05,1.2789,0.751,0.999,0.754,1.881,0.005867922764973275,0.7464746474647465,1.0265026502650265,0.8817995148553431
ENSG00000079393,96.47535424073257,92.0,0.9536114246384073,DUSP13,14788,149,160.48,0.9284600000000001,1.0672e-05,0.74129,0.812,1.064,0.446,1.292,0.006523894660585108,0.8056805680568057,1.1341134113411342,0.9639767662105637
ENSG00000156671,114.83314939411837,65.0,0.5660386425257203,SAMD8,82538,101,222.03,0.4549,1.0929000000000002e-05,0.40221999999999997,0.386,0.537,0.235,0.726,0.0013912761321345122,0.46344634463446344,0.6958695869586959,0.5747469293338083
ENSG00000165637,45.858113546459634,33.0,0.7196109357304272,VDAC2,21295,118,158.5,0.74449,7.3624e-06,0.1846,0.64,0.867,0.083,0.477,0.0021534685863564044,0.5454545454545455,0.9622962296229624,0.7414173277203084
ENSG00000165644,25.27664315684895,18.0,0.7121198763738027,COMTD1,2062,87,114.79,0.75794,5.2299e-06,0.7519100000000001,0.636,0.906,0.44,1.353,0.012258313849102304,0.4922492249224923,1.055905590559056,0.7516819308563003
ENSG00000165655,128.89704374895467,108.0,0.8378780215498608,ZNF503,4077,349,386.69,0.90254,2.0334000000000002e-05,0.073465,0.826,0.986,0.025,0.349,0.031615659492017334,0.7168716871687169,0.9830983098309831,0.8456361513790263
ENSG00000148655,66.97848487939085,68.0,1.0152513918827608,C10orf11,958928,112,108.62,1.0311,5.8358e-06,0.63835,0.884,1.206,0.362,1.198,6.984725117984964e-05,0.8350835083508351,1.2423242324232424,1.030181559180289
ENSG00000156113,549.2557978838538,212.0,0.38597680865051104,KCNMA1,768995,311,683.41,0.45507,4.1601000000000004e-05,0.16272,0.414,0.5,0.099,0.276,0.0007142514553200656,0.34523452345234523,0.43244324432443243,0.38779745397433446
ENSG00000151208,860.0706932993808,664.0,0.7720295612594129,DLG5,135830,919,1168.0,0.78684,7.5028e-05,0.16769,0.744,0.831,0.11,0.262,0.006331964170649936,0.7244724472447245,0.8230823082308231,0.773192256381791
ENSG00000148606,655.9562330446403,472.0,0.7195602026818131,POLR3A,54397,574,751.99,0.76331,4.4161999999999995e-05,0.68666,0.712,0.818,0.542,0.876,0.012058683990746553,0.6674667466746675,0.7764776477647765,0.7210846946366475
ENSG00000138326,32.065065825101094,16.0,0.4989854094568838,RPS24,23053,113,153.26,0.73731,8.6052e-06,0.12458,0.632,0.862,0.043,0.591,0.0013909281145664813,0.33783378337833786,0.757875787578758,0.5301719975468399
ENSG00000108175,427.4126175264667,234.0,0.547480327918747,ZMIZ1,247485,447,699.1,0.63939,4.4416e-05,0.13435,0.591,0.691,0.075,0.252,0.0017270243349151128,0.4922492249224923,0.6100610061006101,0.5498199874397673
ENSG00000108179,59.01658558413272,57.0,0.9658301888499137,PPIF,7869,88,107.73,0.81684,6.0962e-06,0.64698,0.687,0.975,0.337,1.352,0.007499883795162374,0.7804780478047805,1.2043204320432044,0.9827745777851676
ENSG00000165424,49.655654785078,25.0,0.5034673313282486,ZCCHC24,63303,69,130.3,0.52954,8.0231e-06,0.0,0.435,0.647,0.0,0.332,0.0007844123467304551,0.36683668366836686,0.7030703070307031,0.5236060245813786
ENSG00000185303,20.453617285079478,34.0,1.6622976525918645,SFTPA2,4546,176,137.76,1.2775,7.6499e-06,0.55687,1.129,1.448,0.273,1.268,0.0044992558920104436,1.2455245524552456,1.9485948594859486,1.6239360743668534
ENSG00000122852,19.520431597500043,28.0,1.4343945142886043,SFTPA1,4502,173,148.51,1.1649,8.057000000000001e-06,0.74203,1.029,1.322,0.405,1.45,0.004335946600955141,1.0583058305830584,1.8703870387038704,1.4579579863037437
ENSG00000133661,159.69799582389126,143.0,0.8954401666862172,SFTPD,44875,190,213.8,0.8886700000000001,1.1146e-05,0.5609,0.789,1.002,0.337,0.979,0.0035587297119530088,0.7816781678167817,1.0287028702870287,0.9017019860336734
ENSG00000133678,39.78480039901917,42.0,1.0556795454234689,TMEM254,13912,75,67.62899999999999,1.109,3.4804e-06,0.71775,0.919,1.344,0.374,1.483,0.0028597470097052307,0.8246824682468247,1.3655365536553656,1.0808120978326312
ENSG00000189129,34.5122846400885,35.0,1.0141316451517957,PLAC9,13678,58,54.309,1.068,3.1962e-06,0.80681,0.864,1.329,0.393,1.692,0.002523196712976203,0.7744774477447744,1.3445344534453445,1.0431021119680781
ENSG00000122359,165.52631950583114,147.0,0.8880762916668458,ANXA11,54684,311,298.91,1.0405,1.7942000000000002e-05,0.66779,0.948,1.143,0.465,0.98,0.003026960710734971,0.7766776677667767,1.0183018301830182,0.8941176269843074
ENSG00000151224,186.6890167341239,124.0,0.6642061872155904,MAT1A,17865,166,237.77,0.69815,1.5717e-05,0.44864,0.614,0.794,0.262,0.809,0.010449986942856081,0.5742574257425743,0.7710771077107711,0.6695626887253937
ENSG00000170788,47.65140347195299,53.0,1.1122442601547953,DYDC1,20651,81,86.448,0.9369799999999999,4.1951e-06,0.63783,0.782,1.127,0.362,1.197,0.002307462276497651,0.8920892089208922,1.3983398339833983,1.1332285138552864
ENSG00000133665,65.05095882445036,62.0,0.9530989415131631,DYDC2,23329,84,95.265,0.88176,4.3576e-06,0.75968,0.738,1.057,0.371,1.635,0.0027884160840349077,0.7768776877687769,1.1775177517751776,0.9684715050617059
ENSG00000122378,80.57147214846066,68.0,0.8439711747441264,FAM213A,25169,107,126.32,0.84706,6.6572e-06,1.1277,0.723,0.995,0.742,1.718,0.003201218647878766,0.6940694069406941,1.0327032703270327,0.856382515549187
ENSG00000108219,100.50155329175283,58.0,0.5771055083261035,TSPAN14,78958,90,171.48,0.52485,1.0861e-05,0.061563,0.442,0.625,0.021,0.292,0.0012728482647958767,0.46724672467246725,0.7180718071807181,0.5870556032972433
ENSG00000178217,111.72402247261307,110.0,0.9845689187118583,SH2D4B,108659,207,210.94,0.9813299999999999,1.3656e-05,0.53268,0.875,1.101,0.34,0.863,0.0010282077183906815,0.8436843684368437,1.1535153515351535,0.9935195452456024
ENSG00000185737,268.470939634089,243.0,0.9051258967961132,NRG3,1111866,385,371.06,1.0376,1.8674e-05,0.25624,0.954,1.129,0.149,0.462,0.00024145979788399772,0.8152815281528153,1.0067006700670067,0.9088506947253153
ENSG00000165678,127.15634182659427,117.0,0.9201271310522232,GHITM,13806,192,193.85,0.9904799999999999,9.7912e-06,0.37222,0.88,1.116,0.203,0.735,0.009210223223713912,0.7920792079207921,1.0729072907290729,0.9279914655056608
ENSG00000188373,34.404375590771686,42.0,1.2207749531506014,C10orf99,11557,53,43.854,1.2086,2.1974e-06,0.34118000000000004,0.968,1.519,0.119,1.487,0.0029769296176145785,0.9536953695369538,1.5783578357835784,1.2495587211903336
ENSG00000148600,371.73071689016007,330.0,0.8877393903864803,CDHR1,24968,534,490.58,1.0885,3.0481999999999997e-05,0.9762700000000001,1.013,1.169,0.736,1.311,0.01488828568127844,0.8114811481148115,0.9724972497249725,0.8904295097512875
ENSG00000204033,233.87712189074173,292.0,1.2485188702485017,LRIT2,5092,379,294.35,1.2876,1.4819000000000002e-05,0.9837600000000001,1.183,1.402,0.639,1.554,0.04593030673423836,1.134913491349135,1.3755375537553756,1.2527946198041473
ENSG00000148602,224.19636248546826,210.0,0.9366788902010468,LRIT1,9869,398,366.8,1.0851,2.1679e-05,1.0901,0.999,1.179,0.772,1.566,0.02271723198758418,0.8370837083708371,1.05010501050105,0.9411392658686709
ENSG00000148604,137.73937991453784,122.0,0.8857307189541326,RGR,14908,182,171.55,1.0609,1.0721e-05,1.1067,0.939,1.2,0.729,1.694,0.009239292991315927,0.7648764876487649,1.0295029502950295,0.8929908068144123
ENSG00000107771,293.77679505381025,297.0,1.0109716117830183,CCSER2,189932,432,427.77,1.0099,2.0666999999999997e-05,0.20424,0.933,1.094,0.115,0.384,0.0015467472308711026,0.9196919691969198,1.112911291129113,1.0143755566038366
ENSG00000182771,503.30108191542047,376.0,0.747067736411476,GRID1,766939,509,622.41,0.81779,3.848e-05,0.11613,0.76,0.88,0.06,0.244,0.0006562465618718314,0.6866686668666867,0.8136813681368137,0.7490546186891662
ENSG00000062650,478.48645710635327,285.0,0.5956281432154579,WAPAL,86560,383,626.73,0.61111,3.1281999999999996e-05,0.035427999999999994,0.561,0.665,0.013,0.112,0.005527801029417205,0.5408540854085409,0.6570657065706571,0.5977180665249858
ENSG00000122375,164.55923372127103,180.0,1.0938310535942481,OPN4,12292,334,310.25,1.0766,1.9624e-05,0.88956,0.984,1.179,0.625,1.293,0.013387506811037344,0.9688968896889689,1.2377237723772379,1.0999078927808827
ENSG00000122367,257.1881714577177,200.0,0.777640740110322,LDB3,67620,431,448.11,0.9618200000000001,2.8284000000000002e-05,0.43232,0.888,1.042,0.285,0.676,0.0038034334731990196,0.6930693069306931,0.8742874287428744,0.7815289438108737
ENSG00000107779,147.59485058706002,93.0,0.630103283617901,BMPR1A,176189,206,299.36,0.68812,1.7584e-05,0.16907,0.613,0.772,0.087,0.355,0.0008377075219625517,0.5328532853285328,0.7486748674867487,0.6368785877428246
ENSG00000173269,327.05967862694666,295.0,0.901976059043601,MMRN2,33942,489,558.88,0.87497,3.6529e-05,0.6722100000000001,0.812,0.943,0.476,0.968,0.009635839921835681,0.8202820282028203,0.9932993299329933,0.9050336050064608
ENSG00000173267,48.534423927195014,38.0,0.7829494392887535,SNCG,4643,72,77.59,0.92795,4.5721e-06,0.80916,0.766,1.129,0.42,1.625,0.010453246592116092,0.6042604260426043,1.0263026302630263,0.8035533718930289
ENSG00000148671,18.009146737620068,13.0,0.7218554098870076,ADIRF,15743,37,36.218,1.0216,1.7793e-06,0.74736,0.785,1.344,0.292,1.791,0.001143946308684499,0.47004700470047006,1.1477147714771478,0.7773702023890858
ENSG00000148672,176.4750608851362,74.0,0.4193227055927466,GLUD1,44381,163,316.03,0.51578,1.62e-05,0.33901,0.453,0.587,0.198,0.612,0.003976365131140267,0.34763476347634764,0.5088508850885088,0.4249892286412972
ENSG00000122376,3.010156153941046,2.0,0.6644173583425234,FAM35A,97308,350,370.71,0.94414,1.7683e-05,0.49428,0.864,1.031,0.316,0.801,3.0934313252158566e-05,0.26462646264626466,1.730973097309731,0.902881913369579
ENSG00000107789,188.5403263967169,152.0,0.8061935762228892,MINPP1,48586,240,266.58,0.90028,1.2458e-05,0.43525,0.809,1.002,0.261,0.76,0.0038805484377540216,0.7066706670667067,0.9222922292229223,0.8114974813296187
ENSG00000198682,243.84475122467626,218.0,0.8940114515695966,PAPSS2,88093,327,351.33,0.93075,2.111e-05,0.65754,0.849,1.02,0.462,0.955,0.0027680377694558733,0.8006800680068007,1.0003000300030003,0.898112421530925
ENSG00000138138,131.5719775092736,74.0,0.562429792428895,ATAD1,89832,116,199.54,0.58134,1.0323e-05,0.41767,0.499,0.678,0.244,0.754,0.0014646448649620804,0.46624662466246625,0.6824682468246825,0.5700301950292855
ENSG00000171862,95.50549614450112,27.0,0.2827062429909649,PTEN,108818,72,216.41,0.33271,1.0646e-05,0.24093,0.274,0.405,0.125,0.507,0.0008776626674309501,0.20842084208420844,0.38983898389838983,0.29317684458322285
ENSG00000184719,124.37260322166237,131.0,1.0532866291021181,RNLS,310667,185,185.7,0.99624,9.2193e-06,0.64023,0.883,1.125,0.402,1.06,0.0004003405679446558,0.9140914091409141,1.2177217721772178,1.0613269850494624
ENSG00000204022,73.63755279711745,79.0,1.072822181063742,LIPJ,20224,169,176.42,0.95795,7.9452e-06,0.76341,0.844,1.088,0.496,1.214,0.003641097349541013,0.8946894689468947,1.2935293529352936,1.0864022082050726
ENSG00000182333,143.0457053661138,138.0,0.964726621094987,LIPF,14374,195,212.28,0.9186200000000001,9.738099999999999e-06,0.45642,0.817,1.034,0.267,0.824,0.009951697882712801,0.8402840284028403,1.1111111111111112,0.9717173937116175
ENSG00000204021,54.811750955915436,59.0,1.0764115170751092,LIPK,28243,194,199.45,0.97265,9.6325e-06,0.61942,0.864,1.096,0.396,1.004,0.0019407198582273638,0.8730873087308731,1.336933693369337,1.0946557000260857
ENSG00000204020,115.49336635935201,117.0,1.0130451963445257,LIPN,16837,211,207.07,1.019,9.9489e-06,0.55425,0.91,1.142,0.341,0.94,0.006859497912891371,0.8720872087208721,1.181118111811181,1.0217037022961881
ENSG00000173239,15.28838301539341,17.0,1.1119553966487636,LIPM,17817,177,223.16,0.79315,1.1059e-05,0.8021,0.701,0.898,0.548,1.203,0.0008580784091257456,0.7604760476047605,1.650765076507651,1.1720626078821845
